Agencia;dia;categoria;Senhas atendimento;time;Até 5 min. de espera;5 a 10 min. de espera;10 a 15 min. de espera;15 a 20 min. de espera;20 a 30 min. de espera;30 a 40 min. de espera;40 a 50 min. de espera;Acima de 50 min. de espera
Charqueada;19/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:01:40;3;1;0;0;0;0;0;0
Charqueada;19/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:00:54;3;0;0;0;0;0;0;0
Charqueada;20/01/2023;3 - A - CAIXA ;30;00:07:45;17;2;4;4;3;0;0;0
Charqueada;20/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:02:58;3;1;0;0;0;0;0;0
Charqueada;23/01/2023;3 - A - CAIXA ;33;00:05:15;19;8;5;0;1;0;0;0
Charqueada;23/01/2023;4 - B - CAIXA PREFERENCIAL;12;00:09:18;3;4;2;3;0;0;0;0
Charqueada;23/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:06:01;0;1;0;0;0;0;0;0
Charqueada;24/01/2023;3 - A - CAIXA ;22;00:03:21;16;5;1;0;0;0;0;0
Charqueada;24/01/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:12;5;0;1;0;0;0;0;0
Charqueada;25/01/2023;3 - A - CAIXA ;20;00:04:37;14;3;2;1;0;0;0;0
Charqueada;25/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:02:49;3;1;0;0;0;0;0;0
Charqueada;26/01/2023;3 - A - CAIXA ;17;00:03:41;14;1;0;1;1;0;0;0
Charqueada;26/01/2023;4 - B - CAIXA PREFERENCIAL;7;00:03:21;4;3;0;0;0;0;0;0
Charqueada;27/01/2023;3 - A - CAIXA ;14;00:03:14;9;5;0;0;0;0;0;0
Charqueada;27/01/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:28;8;2;0;0;0;0;0;0
Charqueada;27/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:02:55;1;1;0;0;0;0;0;0
Charqueada;30/01/2023;3 - A - CAIXA ;21;00:06:01;14;2;2;2;1;0;0;0
Charqueada;30/01/2023;4 - B - CAIXA PREFERENCIAL;12;00:07:19;6;3;0;3;0;0;0;0
Charqueada;31/01/2023;3 - A - CAIXA ;13;00:03:40;9;4;0;0;0;0;0;0
Charqueada;31/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:01:57;5;0;0;0;0;0;0;0
Charqueada;31/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:43;2;0;0;0;0;0;0;0
Charqueada;01/02/2023;3 - A - CAIXA ;13;00:03:22;11;1;1;0;0;0;0;0
Charqueada;01/02/2023;4 - B - CAIXA PREFERENCIAL;6;00:04:22;4;1;1;0;0;0;0;0
Charqueada;01/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:06:02;1;0;1;0;0;0;0;0
Charqueada;02/02/2023;3 - A - CAIXA ;15;00:03:16;13;0;2;0;0;0;0;0
Charqueada;02/02/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:50;3;0;0;0;0;0;0;0
Charqueada;03/02/2023;3 - A - CAIXA ;16;00:02:56;12;3;1;0;0;0;0;0
Charqueada;03/02/2023;4 - B - CAIXA PREFERENCIAL;9;00:01:55;9;0;0;0;0;0;0;0
Charqueada;03/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;4;00:03:42;3;1;0;0;0;0;0;0
Charqueada;06/02/2023;3 - A - CAIXA ;36;00:03:18;25;10;1;0;0;0;0;0
Charqueada;06/02/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:49;7;0;0;0;0;0;0;0
Charqueada;06/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:01;1;0;0;0;0;0;0;0
Charqueada;07/02/2023;3 - A - CAIXA ;21;00:02:36;18;3;0;0;0;0;0;0
Charqueada;07/02/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:04;4;2;0;0;0;0;0;0
Charqueada;07/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:34;1;0;0;0;0;0;0;0
Charqueada;08/02/2023;3 - A - CAIXA ;23;00:02:59;19;3;1;0;0;0;0;0
Charqueada;08/02/2023;4 - B - CAIXA PREFERENCIAL;6;00:02:01;5;1;0;0;0;0;0;0
Charqueada;08/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:07;2;0;0;0;0;0;0;0
Charqueada;09/02/2023;3 - A - CAIXA ;16;00:02:10;15;0;1;0;0;0;0;0
Charqueada;09/02/2023;4 - B - CAIXA PREFERENCIAL;3;00:05:55;2;0;1;0;0;0;0;0
Charqueada;10/02/2023;3 - A - CAIXA ;18;00:02:58;14;3;1;0;0;0;0;0
Charqueada;10/02/2023;4 - B - CAIXA PREFERENCIAL;10;00:03:13;7;2;1;0;0;0;0;0
Charqueada;10/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:19;1;0;0;0;0;0;0;0
Charqueada;13/02/2023;3 - A - CAIXA ;32;00:05:05;20;6;4;2;0;0;0;0
Charqueada;13/02/2023;4 - B - CAIXA PREFERENCIAL;4;00:04:28;3;1;0;0;0;0;0;0
Charqueada;14/02/2023;3 - A - CAIXA ;20;00:05:34;10;6;4;0;0;0;0;0
Charqueada;14/02/2023;4 - B - CAIXA PREFERENCIAL;4;00:02:47;3;1;0;0;0;0;0;0
Charqueada;15/02/2023;3 - A - CAIXA ;14;00:03:28;10;2;2;0;0;0;0;0
Charqueada;15/02/2023;4 - B - CAIXA PREFERENCIAL;4;00:04:15;2;2;0;0;0;0;0;0
Charqueada;16/02/2023;3 - A - CAIXA ;18;00:02:48;14;4;0;0;0;0;0;0
Charqueada;16/02/2023;4 - B - CAIXA PREFERENCIAL;6;00:01:52;5;1;0;0;0;0;0;0
Charqueada;16/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:04:20;2;1;0;0;0;0;0;0
Charqueada;17/02/2023;3 - A - CAIXA ;27;00:06:05;15;7;2;1;1;1;0;0
Charqueada;17/02/2023;4 - B - CAIXA PREFERENCIAL;9;00:05:57;5;2;2;0;0;0;0;0
Charqueada;17/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:16;1;0;0;0;0;0;0;0
Charqueada;22/02/2023;3 - A - CAIXA ;29;00:11:43;9;8;4;2;6;0;0;0
Charqueada;22/02/2023;4 - B - CAIXA PREFERENCIAL;6;00:07:00;3;1;0;2;0;0;0;0
Charqueada;23/02/2023;3 - A - CAIXA ;22;00:06:25;13;4;1;2;2;0;0;0
Charqueada;23/02/2023;4 - B - CAIXA PREFERENCIAL;12;00:04:05;9;2;1;0;0;0;0;0
Charqueada;23/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:46;1;0;0;0;0;0;0;0
Charqueada;24/02/2023;3 - A - CAIXA ;21;00:04:52;11;8;2;0;0;0;0;0
Charqueada;24/02/2023;4 - B - CAIXA PREFERENCIAL;9;00:13:31;1;3;0;3;2;0;0;0
Charqueada;27/02/2023;3 - A - CAIXA ;22;00:08:02;10;6;3;1;1;1;0;0
Charqueada;27/02/2023;4 - B - CAIXA PREFERENCIAL;12;00:09:16;5;3;1;1;1;1;0;0
Charqueada;27/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:14:30;0;1;0;1;0;0;0;0
Charqueada;28/02/2023;3 - A - CAIXA ;18;00:03:53;13;4;1;0;0;0;0;0
Charqueada;28/02/2023;4 - B - CAIXA PREFERENCIAL;5;00:04:03;4;1;0;0;0;0;0;0
Charqueada;28/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:16;1;0;0;0;0;0;0;0
Charqueada;01/03/2023;3 - A - CAIXA ;20;00:05:07;12;4;3;1;0;0;0;0
Charqueada;01/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:06:39;2;1;2;0;0;0;0;0
Charqueada;02/03/2023;3 - A - CAIXA ;9;00:01:04;9;0;0;0;0;0;0;0
Charqueada;02/03/2023;4 - B - CAIXA PREFERENCIAL;7;00:01:22;7;0;0;0;0;0;0;0
Charqueada;02/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:01;1;0;0;0;0;0;0;0
Charqueada;03/03/2023;3 - A - CAIXA ;26;00:03:59;15;10;1;0;0;0;0;0
Charqueada;03/03/2023;4 - B - CAIXA PREFERENCIAL;9;00:02:52;7;2;0;0;0;0;0;0
Charqueada;03/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:16;2;0;0;0;0;0;0;0
Charqueada;06/03/2023;3 - A - CAIXA ;30;00:03:38;24;4;2;0;0;0;0;0
Charqueada;06/03/2023;4 - B - CAIXA PREFERENCIAL;12;00:04:49;8;2;2;0;0;0;0;0
Charqueada;06/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:02;1;0;0;0;0;0;0;0
Charqueada;07/03/2023;3 - A - CAIXA ;37;00:07:40;20;6;5;2;4;0;0;0
Charqueada;07/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:11:55;0;5;1;0;2;0;0;0
Charqueada;07/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:04:37;1;1;0;0;0;0;0;0
Charqueada;08/03/2023;3 - A - CAIXA ;20;00:03:36;16;2;1;0;1;0;0;0
Charqueada;08/03/2023;4 - B - CAIXA PREFERENCIAL;10;00:03:37;8;1;1;0;0;0;0;0
Charqueada;09/03/2023;3 - A - CAIXA ;17;00:07:02;10;1;3;2;1;0;0;0
Charqueada;09/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:09:35;2;1;1;2;0;0;0;0
Charqueada;09/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:27;2;0;0;0;0;0;0;0
Charqueada;10/03/2023;3 - A - CAIXA ;31;00:04:10;19;10;2;0;0;0;0;0
Charqueada;10/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:04:09;4;1;0;1;0;0;0;0
Charqueada;10/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:49;1;0;0;0;0;0;0;0
Charqueada;13/03/2023;3 - A - CAIXA ;27;00:09:50;12;4;1;7;3;0;0;0
Charqueada;13/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:06:38;3;5;0;0;0;0;0;0
Charqueada;13/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:17:22;0;1;0;0;1;0;0;0
Charqueada;14/03/2023;3 - A - CAIXA ;19;00:06:40;12;2;0;3;2;0;0;0
Charqueada;14/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:11:27;2;1;1;1;1;0;0;0
Charqueada;14/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:55;2;0;0;0;0;0;0;0
Charqueada;15/03/2023;3 - A - CAIXA ;24;00:06:42;11;6;6;1;0;0;0;0
Charqueada;15/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:06:27;2;2;1;0;0;0;0;0
Charqueada;16/03/2023;3 - A - CAIXA ;11;00:03:25;9;0;1;1;0;0;0;0
Charqueada;16/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:01:10;5;0;0;0;0;0;0;0
Charqueada;16/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:13;1;0;0;0;0;0;0;0
Charqueada;17/03/2023;3 - A - CAIXA ;23;00:10:22;7;8;3;2;0;3;0;0
Charqueada;17/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:08:05;1;3;0;0;1;0;0;0
Charqueada;17/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:13;1;0;0;0;0;0;0;0
Charqueada;20/03/2023;3 - A - CAIXA ;34;00:06:37;18;4;7;5;0;0;0;0
Charqueada;20/03/2023;4 - B - CAIXA PREFERENCIAL;7;00:06:28;4;1;1;1;0;0;0;0
Charqueada;20/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:43;1;0;0;0;0;0;0;0
Charqueada;21/03/2023;3 - A - CAIXA ;25;00:04:41;16;5;4;0;0;0;0;0
Charqueada;21/03/2023;4 - B - CAIXA PREFERENCIAL;9;00:08:19;3;2;3;1;0;0;0;0
Charqueada;22/03/2023;3 - A - CAIXA ;13;00:01:53;12;1;0;0;0;0;0;0
Charqueada;22/03/2023;4 - B - CAIXA PREFERENCIAL;4;00:01:16;4;0;0;0;0;0;0;0
Charqueada;22/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:07;1;0;0;0;0;0;0;0
Charqueada;23/03/2023;3 - A - CAIXA ;9;00:04:09;5;4;0;0;0;0;0;0
Charqueada;23/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:02:50;5;0;1;0;0;0;0;0
Charqueada;24/03/2023;3 - A - CAIXA ;24;00:07:12;9;10;4;0;0;1;0;0
Charqueada;24/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:08:53;4;3;0;0;0;0;1;0
Charqueada;24/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:01:57;2;0;0;0;0;0;0;0
Charqueada;27/03/2023;3 - A - CAIXA ;10;00:03:06;9;1;0;0;0;0;0;0
Charqueada;27/03/2023;4 - B - CAIXA PREFERENCIAL;2;00:16:49;1;0;0;0;0;1;0;0
Charqueada;28/03/2023;3 - A - CAIXA ;20;00:05:58;13;3;1;1;2;0;0;0
Charqueada;28/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:02:42;5;1;0;0;0;0;0;0
Charqueada;28/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:22;1;0;0;0;0;0;0;0
Charqueada;29/03/2023;3 - A - CAIXA ;17;00:06:13;10;4;1;1;1;0;0;0
Charqueada;29/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:12:37;1;1;3;0;1;0;0;0
Charqueada;29/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:04:40;1;0;0;0;0;0;0;0
Charqueada;30/03/2023;3 - A - CAIXA ;21;00:07:28;11;2;5;2;1;0;0;0
Charqueada;30/03/2023;4 - B - CAIXA PREFERENCIAL;7;00:08:35;3;0;4;0;0;0;0;0
Charqueada;30/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:42;1;0;0;0;0;0;0;0
Charqueada;31/03/2023;3 - A - CAIXA ;22;00:05:19;16;1;3;0;2;0;0;0
Charqueada;31/03/2023;4 - B - CAIXA PREFERENCIAL;9;00:07:55;2;5;1;1;0;0;0;0
Charqueada;31/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:30;1;1;0;0;0;0;0;0
Charqueada;03/04/2023;3 - A - CAIXA ;27;00:14:40;5;7;4;3;6;2;0;0
Charqueada;03/04/2023;4 - B - CAIXA PREFERENCIAL;5;00:13:19;1;1;1;1;1;0;0;0
Charqueada;03/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:12:23;1;0;0;0;1;0;0;0
Charqueada;04/04/2023;3 - A - CAIXA ;16;00:04:23;8;7;1;0;0;0;0;0
Charqueada;04/04/2023;4 - B - CAIXA PREFERENCIAL;8;00:04:48;4;4;0;0;0;0;0;0
Charqueada;04/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:04:40;1;1;0;0;0;0;0;0
Charqueada;05/04/2023;3 - A - CAIXA ;25;00:05:20;16;4;1;3;1;0;0;0
Charqueada;05/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:06:50;6;3;3;0;0;0;0;0
Charqueada;05/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:55;1;0;0;0;0;0;0;0
Charqueada;06/04/2023;3 - A - CAIXA ;46;00:07:27;22;12;5;5;2;0;0;0
Charqueada;06/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:12:07;2;2;1;5;0;0;0;0
Charqueada;10/04/2023;3 - A - CAIXA ;50;00:13:40;10;9;13;7;8;3;0;0
Charqueada;10/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:13:27;1;2;5;3;1;0;0;0
Charqueada;10/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:39;0;1;0;0;0;0;0;0
Charqueada;11/04/2023;3 - A - CAIXA ;29;00:05:54;16;8;3;1;1;0;0;0
Charqueada;11/04/2023;4 - B - CAIXA PREFERENCIAL;2;00:09:29;0;2;0;0;0;0;0;0
Charqueada;11/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:07;0;1;0;0;0;0;0;0
Charqueada;12/04/2023;3 - A - CAIXA ;22;00:08:41;9;5;4;1;3;0;0;0
Charqueada;12/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:11:14;4;1;1;2;2;0;0;0
Charqueada;12/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:18:04;0;0;0;1;0;0;0;0
Charqueada;13/04/2023;3 - A - CAIXA ;22;00:04:43;12;6;4;0;0;0;0;0
Charqueada;13/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:06:31;2;2;2;0;0;0;0;0
Charqueada;14/04/2023;3 - A - CAIXA ;27;00:07:39;11;5;10;0;1;0;0;0
Charqueada;14/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:08:24;3;5;0;2;0;0;0;0
Charqueada;14/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:50;0;1;0;0;0;0;0;0
Charqueada;17/04/2023;3 - A - CAIXA ;34;00:06:02;19;9;4;2;0;0;0;0
Charqueada;17/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:08:49;3;2;4;1;0;0;0;0
Charqueada;18/04/2023;3 - A - CAIXA ;25;00:07:20;14;4;3;1;2;1;0;0
Charqueada;18/04/2023;4 - B - CAIXA PREFERENCIAL;5;00:09:54;1;2;1;1;0;0;0;0
Charqueada;18/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:19:40;0;0;0;1;0;0;0;0
Charqueada;19/04/2023;3 - A - CAIXA ;18;00:06:01;9;6;2;1;0;0;0;0
Charqueada;19/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:06:27;4;4;2;0;0;0;0;0
Charqueada;20/04/2023;3 - A - CAIXA ;32;00:05:41;20;4;6;2;0;0;0;0
Charqueada;20/04/2023;4 - B - CAIXA PREFERENCIAL;8;00:08:40;2;5;0;0;0;1;0;0
Charqueada;20/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:09:43;0;1;0;0;0;0;0;0
Charqueada;24/04/2023;3 - A - CAIXA ;35;00:12:00;10;6;5;9;4;1;0;0
Charqueada;24/04/2023;4 - B - CAIXA PREFERENCIAL;11;00:11:09;3;2;3;1;2;0;0;0
Charqueada;25/04/2023;3 - A - CAIXA ;10;00:03:02;8;1;1;0;0;0;0;0
Charqueada;25/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:01:31;6;0;0;0;0;0;0;0
Charqueada;26/04/2023;3 - A - CAIXA ;12;00:05:43;8;2;1;1;0;0;0;0
Charqueada;26/04/2023;4 - B - CAIXA PREFERENCIAL;5;00:06:40;4;0;0;0;1;0;0;0
Charqueada;27/04/2023;3 - A - CAIXA ;19;00:04:25;12;4;2;1;0;0;0;0
Charqueada;27/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:21;4;2;0;0;0;0;0;0
Charqueada;27/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:07:48;0;2;0;0;0;0;0;0
Charqueada;28/04/2023;3 - A - CAIXA ;26;00:06:47;8;13;5;0;0;0;0;0
Charqueada;28/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:04:03;8;3;1;0;0;0;0;0
Charqueada;28/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:06:05;1;0;1;0;0;0;0;0
Charqueada;02/05/2023;3 - A - CAIXA ;25;00:11:10;4;7;8;4;2;0;0;0
Charqueada;02/05/2023;4 - B - CAIXA PREFERENCIAL;15;00:10:55;1;5;6;3;0;0;0;0
Charqueada;02/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;3;00:09:39;0;2;1;0;0;0;0;0
Charqueada;03/05/2023;3 - A - CAIXA ;20;00:05:16;11;7;2;0;0;0;0;0
Charqueada;03/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:05:40;5;0;3;0;0;0;0;0
Charqueada;04/05/2023;3 - A - CAIXA ;15;00:04:37;12;1;1;0;1;0;0;0
Charqueada;04/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:01:45;6;0;0;0;0;0;0;0
Charqueada;04/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:28;1;0;0;0;0;0;0;0
Charqueada;05/05/2023;3 - A - CAIXA ;52;00:11:41;17;12;10;2;6;5;0;0
Charqueada;05/05/2023;4 - B - CAIXA PREFERENCIAL;10;00:07:02;6;1;2;0;1;0;0;0
Charqueada;05/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:33;1;0;0;0;0;0;0;0
Charqueada;08/05/2023;3 - A - CAIXA ;39;00:07:08;18;10;7;3;1;0;0;0
Charqueada;08/05/2023;4 - B - CAIXA PREFERENCIAL;17;00:06:53;8;5;1;3;0;0;0;0
Charqueada;08/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;4;00:14:23;2;0;0;1;0;1;0;0
Charqueada;09/05/2023;3 - A - CAIXA ;30;00:05:49;18;6;4;0;2;0;0;0
Charqueada;09/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:05:19;4;2;1;0;0;0;0;0
Charqueada;09/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:05:13;1;1;0;0;0;0;0;0
Charqueada;10/05/2023;3 - A - CAIXA ;38;00:08:15;13;13;8;1;3;0;0;0
Charqueada;10/05/2023;4 - B - CAIXA PREFERENCIAL;12;00:09:47;4;1;5;2;0;0;0;0
Charqueada;10/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:43;1;0;0;0;0;0;0;0
Charqueada;11/05/2023;3 - A - CAIXA ;23;00:05:20;15;4;3;1;0;0;0;0
Charqueada;11/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:08:33;4;1;1;1;1;0;0;0
Charqueada;12/05/2023;3 - A - CAIXA ;21;00:06:37;9;6;5;0;1;0;0;0
Charqueada;12/05/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:57;8;2;0;0;0;0;0;0
Charqueada;15/05/2023;3 - A - CAIXA ;29;00:05:03;19;4;6;0;0;0;0;0
Charqueada;15/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:07:53;2;4;2;0;0;0;0;0
Charqueada;15/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:27;1;0;0;0;0;0;0;0
Charqueada;16/05/2023;3 - A - CAIXA ;20;00:02:34;18;1;1;0;0;0;0;0
Charqueada;16/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:04:19;6;1;0;1;0;0;0;0
Charqueada;16/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:11:34;0;0;1;0;0;0;0;0
Charqueada;17/05/2023;3 - A - CAIXA ;22;00:06:17;14;1;3;3;1;0;0;0
Charqueada;17/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:04:22;5;1;0;1;0;0;0;0
Charqueada;18/05/2023;3 - A - CAIXA ;16;00:02:49;13;3;0;0;0;0;0;0
Charqueada;18/05/2023;4 - B - CAIXA PREFERENCIAL;1;00:08:41;0;1;0;0;0;0;0;0
Charqueada;18/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:05:48;1;1;0;0;0;0;0;0
Charqueada;19/05/2023;3 - A - CAIXA ;20;00:06:27;11;3;5;1;0;0;0;0
Charqueada;19/05/2023;4 - B - CAIXA PREFERENCIAL;3;00:05:40;2;0;0;1;0;0;0;0
Charqueada;22/05/2023;3 - A - CAIXA ;23;00:05:43;12;6;5;0;0;0;0;0
Charqueada;22/05/2023;4 - B - CAIXA PREFERENCIAL;4;00:08:20;2;0;2;0;0;0;0;0
Charqueada;23/05/2023;3 - A - CAIXA ;24;00:03:49;16;5;3;0;0;0;0;0
Charqueada;23/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:05:21;4;2;0;1;0;0;0;0
Charqueada;23/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:37;1;0;0;0;0;0;0;0
Charqueada;24/05/2023;3 - A - CAIXA ;20;00:07:29;13;3;1;1;0;2;0;0
Charqueada;24/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:11:26;3;1;0;0;1;1;0;0
Charqueada;24/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:07;1;0;0;0;0;0;0;0
Charqueada;25/05/2023;3 - A - CAIXA ;13;00:07:41;7;2;2;1;1;0;0;0
Charqueada;25/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:06:59;2;3;1;0;0;0;0;0
Charqueada;25/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:06:49;0;1;0;0;0;0;0;0
Charqueada;26/05/2023;3 - A - CAIXA ;17;00:04:19;10;6;0;1;0;0;0;0
Charqueada;26/05/2023;4 - B - CAIXA PREFERENCIAL;10;00:07:12;4;3;3;0;0;0;0;0
Charqueada;26/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:08:50;0;1;0;0;0;0;0;0
Charqueada;29/05/2023;3 - A - CAIXA ;16;00:03:32;12;4;0;0;0;0;0;0
Charqueada;29/05/2023;4 - B - CAIXA PREFERENCIAL;5;00:01:26;5;0;0;0;0;0;0;0
Charqueada;30/05/2023;3 - A - CAIXA ;26;00:04:25;16;7;3;0;0;0;0;0
Charqueada;30/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:06:50;2;3;0;1;0;0;0;0
Charqueada;31/05/2023;3 - A - CAIXA ;28;00:09:20;8;8;6;3;3;0;0;0
Charqueada;31/05/2023;4 - B - CAIXA PREFERENCIAL;10;00:06:54;4;4;2;0;0;0;0;0
Charqueada;31/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:12:22;0;0;1;0;0;0;0;0
Iracemápolis;02/01/2023;3 - A - CAIXA ;19;00:05:22;12;2;3;2;0;0;0;0
Iracemápolis;02/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:05:02;2;1;0;0;0;0;0;0
Iracemápolis;03/01/2023;3 - A - CAIXA ;28;00:04:43;18;7;2;0;1;0;0;0
Iracemápolis;03/01/2023;4 - B - CAIXA PREFERENCIAL;2;00:03:52;1;1;0;0;0;0;0;0
Iracemápolis;04/01/2023;3 - A - CAIXA ;24;00:05:40;14;6;2;1;1;0;0;0
Iracemápolis;04/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:06:01;3;0;0;0;1;0;0;0
Iracemápolis;05/01/2023;3 - A - CAIXA ;34;00:09:50;11;7;9;2;5;0;0;0
Iracemápolis;05/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:11;3;0;0;0;0;0;0;0
Iracemápolis;05/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:01;1;0;0;0;0;0;0;0
Iracemápolis;06/01/2023;3 - A - CAIXA ;38;00:19:39;12;5;6;0;2;3;7;3
Iracemápolis;06/01/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:53;6;1;0;0;0;0;0;0
Iracemápolis;09/01/2023;3 - A - CAIXA ;36;00:08:31;15;6;6;5;4;0;0;0
